"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","total","passed","chamber","chamber_id","bill_title","bill_number","session_year","bill_desc","bill_url","pct_of_total","n_present","pct_of_present"
"1308315",1694683,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Building Construction","S0512",2023,"Prohibiting local enforcing agencies from making or requiring substantive changes to plans or specifications after a permit has been issued; providing that a plans examiner, inspector, or building code administrator is subject to disciplinary action under certain circumstances; requiring local fire officials to provide certain information to a permit applicant if building plans do not comply with the Florida Fire Prevention Code or the Life Safety Code; prohibiting a municipality, county, or special district from making or requiring substantive changes to building plans after a permit has been issued, etc.","https://legiscan.com/FL/bill/S0512/2023",0.95,19,1
"1308329",1726459,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",16,0,0,5,21,1,"H",27,"Health Care Expenses","H1413",2023,"Establishes 3-year statute of limitations for action to collect medical debt for services; provides personal property exemptions from legal process for medical debts; requires licensed facility to post on its website consumer-friendly list of standard charges; requires licensed facility to provide estimate to patient & patient's insurer; prohibits collection activities by licensed facility; requires health insurer to provide insured with advanced explanation of benefits; provides shared savings incentive offered by health insurer or HMO constitutes medical expense for rate development & rate filing purposes.","https://legiscan.com/FL/bill/H1413/2023",0.761904761904762,16,1
"1308333",1679496,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Automatic Sealing of Criminal History Records and Making Confidential and Exempt Related Court Records","S0376",2023,"Requiring a clerk of the court to automatically keep confidential and exempt court records related to certain criminal history records that meet specified criteria, etc.","https://legiscan.com/FL/bill/S0376/2023",0.95,19,1
"1308352",1682704,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Time Limitations for Prosecution of Certain Sexual Battery Offenses","S0424",2023,"Revising the time limitations for prosecution of specified sexual battery offenses committed on victims 18 years of age or older in certain circumstances, etc.","https://legiscan.com/FL/bill/S0424/2023",0.95,19,1
"1308377",1727846,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",20,0,0,1,21,1,"H",27,"Sexual Exploitation and Human Trafficking","H1557",2023,"Requires residential treatment centers for children & adolescents to place specified signage; requires committee of Statewide Council on Human Trafficking to conduct study; allows adult safe homes to provide lists of advocates who are employed or who volunteer at adult safe house who may claim privilege under s. 90.5037; requires DCF to inspect adult safe houses before certification & annually thereafter; authorizes certain actions for noncompliance; requires DCF to establish process to certify adult safe houses that provide housing & care to adult survivors of human trafficking; provides certification requirements; requires DCF to inspect adult safe houses & ensure that staff of each adult safe house completes specified intensive training; requires DBPR to impose penalty for subsequent violations by public lodging establishments; provides requirements for safe houses & safe foster homes; requires specified signage to be placed on premises of facilities maintained by licensed child-caring agencies.","https://legiscan.com/FL/bill/H1557/2023",0.952380952380952,20,1
"1308411",1727445,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",20,0,0,1,21,1,"H",27,"Prescription Drugs","H1509",2023,"Requires drug manufacturers to notify DBPR of reportable drug price increases; prohibits manufacturers from claiming public records exemption for trade secrets for information provided in forms or reports; requires DFS to designate employee as primary contact on issues relating to PBMs; provides penalty for persons who do not hold certificate of authority to act as administrator; requires PBMs to identify ownership affiliations to office; provides requirements for contracts between PBM & participating pharmacy; provides for biennial examinations of PBMs.","https://legiscan.com/FL/bill/H1509/2023",0.952380952380952,20,1
"1308420",1727134,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Designation of Brevard Barrier Island Area as an Area of Critical State Concern","S1686",2023,"Creating the ""Brevard Barrier Island Area Protection Act""; designating the Brevard Barrier Island Area as an area of critical state concern; providing guiding principles for development within the area; requiring the state land planning agency to submit an annual report to the commission, etc.","https://legiscan.com/FL/bill/S1686/2023",0.95,19,1
"1308431",1723281,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Battery by Strangulation","S1334",2023,"Prohibiting battery by strangulation; providing applicability, etc.","https://legiscan.com/FL/bill/S1334/2023",0.95,19,1
"1308461",1725048,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",19,0,0,2,21,1,"H",27,"Step into Success Workforce Education and Internship Pilot Program","H1337",2023,"Establishes Step into Success Workforce Education and Internship Pilot Program within DCF for eligible foster youth; specifies purpose & structure of program; requires DCF to establish & administer workforce training program for eligible foster youth; revises duties of Office of Continuing Care to include establishing & operating such program.","https://legiscan.com/FL/bill/H1337/2023",0.904761904761905,19,1
"1308467",1704676,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Local Government","S0718",2023,"Prohibiting an initiative or referendum process in regard to any land development regulation; specifying the measurement of land during annexation procedures; revising contraction procedures when qualified voters desire to be excluded from municipal boundaries, etc.","https://legiscan.com/FL/bill/S0718/2023",0.95,19,1
"1308511",1722126,"2023-2023_Regular_Session","2023-04-24","House Commerce Committee",18,0,0,3,21,1,"H",27,"Safety Standards for Amusement Rides","H1241",2023,"Revises and creates provisions relating to amusement ride certification reports; permit applications; temporary ride exemptions; nondestructive testing; inspections standards; unannounced inspections & reports; confidential & exempt information; active investigations; reporting for accidents involving medical treatment; impoundment of rides; DACS rules; & employee training.","https://legiscan.com/FL/bill/H1241/2023",0.857142857142857,18,1
"1308552",1722971,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Substitution of Work Experience for Postsecondary Education Requirements","S1310",2023,"Designating the ""Expanding Public Sector Career Opportunities Act""; providing that a postsecondary degree may be a baseline requirement for employment with a public employer only under a certain circumstance; authorizing an agency to substitute certain work experience for postsecondary education requirements for a person seeking to enter into a contract with the agency under certain circumstances, etc.","https://legiscan.com/FL/bill/S1310/2023",0.95,19,1
"1308560",1726624,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Technology Transparency","S0262",2023,"Prohibiting officers or salaried employees of governmental entities from using their positions or state resources to make certain requests of social media platforms; prohibiting certain conduct by an online platform that provides online services, products, games, or features likely to be predominantly accessed by children; creating the ""Florida Digital Bill of Rights""; providing that a consumer may submit requests to controllers to exercise specified rights; requiring controllers to limit the collection of personal data according to certain parameters, etc.","https://legiscan.com/FL/bill/S0262/2023",0.95,19,1
